id_number,org_size_1_99,org_size_100_499,org_size_500_999,org_size_1000_4999,org_size_greaterthan_5000,Has_Website,Number_of_Vehicles__c,Segment_E,SegmentE3,SegmentA1,SegmentA2,US_Country,CA_Country,Industry,billingstatecode,total_engagements,first_engagement_date,last_engagement_date,engagement_length_days,engagement_count_lag_1,engagement_count_lag_2,engagement_count_lag_5,engagement_count_lag_7,engagement_count_rolling_avg_7,rolling_std_7,rolling_median_7,weekly_engagement_rate,cumulative_engagement_count,days_since_last_engagement,prev_engagement_type_0,prev_engagement_type_Campaign - Mailer,prev_engagement_type_Campaign - Other,prev_engagement_type_Campaign - Referral Program,prev_engagement_type_Campaign - Webinar,prev_engagement_type_Event - Roadshow,prev_engagement_type_Field Event,prev_engagement_type_Field Marketing,prev_engagement_type_GC,prev_engagement_type_Inbound Leads,prev_engagement_type_Partners,prev_engagement_type_SB,prev_engagement_type_webpage visit from ads,prev_engagement_type_webpage visits,avg_time_between_engagements,most_common_engagement_type_Campaign - Mailer,most_common_engagement_type_Campaign - Other,most_common_engagement_type_Campaign - Referral Program,most_common_engagement_type_Campaign - Webinar,most_common_engagement_type_Field Event,most_common_engagement_type_GC,most_common_engagement_type_Inbound Leads,most_common_engagement_type_Partners,most_common_engagement_type_webpage visit from ads,most_common_engagement_type_webpage visits,D&B_Score,target_met
2180,1,0,0,0,0,0,10.0,0,0,0,0,1,0,FieldServices,OH,1,2021-12-22,2021-12-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2191,1,0,0,0,0,1,15.0,0,0,0,0,1,0,FieldServices,OH,3,2021-04-19,2021-08-16,119,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.666666666666664,1,0,0,0,0,0,0,0,0,0,0,0,1,1,59.5,0,0,0,0,0,0,0,0,1,0,HIGH,0
2209,0,0,1,0,0,1,44.0,0,1,0,0,1,0,FieldServices,OH,15,2022-01-18,2023-07-26,554,0.9333333333333333,0.8666666666666667,0.6666666666666666,0.5333333333333333,0.6,0.0,0.6,0.6,8.0,36.93333333333333,1,1,0,0,0,0,0,0,0,0,0,0,1,1,39.57142857142857,0,0,0,0,0,0,0,0,1,0,HIGH,0
2270,1,0,0,0,0,1,10.0,0,0,0,0,1,0,FieldServices,OK,5,2021-04-21,2022-03-29,342,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,68.4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,85.5,0,0,0,0,0,0,0,0,1,0,HIGH,0
2279,1,0,0,0,0,0,23.0,0,0,0,0,1,0,FieldServices,OK,1,2022-10-28,2022-10-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2289,1,0,0,0,0,0,0.0,0,0,0,0,0,1,FieldServices,ON,1,2021-09-09,2021-09-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2319,1,0,0,0,0,1,10.0,0,0,0,0,0,1,FieldServices,ON,1,2021-04-16,2021-04-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2321,1,0,0,0,0,1,11.0,0,0,0,0,0,1,FieldServices,ON,11,2021-11-19,2023-08-28,647,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.45454545454545453,0.0,0.45454545454545453,0.45454545454545453,6.0,58.81818181818182,1,0,0,0,0,0,0,0,0,0,0,0,1,0,64.7,0,0,0,0,0,0,0,0,1,0,HIGH,0
2338,1,0,0,0,0,1,50.0,0,0,0,1,0,1,FieldServices,ON,1,2021-04-17,2021-04-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,0,1,HIGH,0
2355,1,0,0,0,0,0,7.0,0,0,0,0,1,0,FieldServices,OR,1,2022-01-24,2022-01-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH,0
2368,1,0,0,0,0,1,12.0,0,0,0,0,1,0,FieldServices,OR,1,2021-06-14,2021-06-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2387,1,0,0,0,0,1,0.0,0,0,0,0,1,0,FieldServices,PA,7,2021-04-15,2023-06-02,778,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,4.0,111.14285714285714,1,0,0,0,0,0,0,0,0,0,0,0,1,0,129.66666666666666,0,0,0,0,0,0,0,0,1,0,HIGH,0
2455,1,0,0,0,0,1,50.0,0,0,0,1,1,0,FieldServices,PA,7,2022-11-21,2024-02-15,451,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,4.0,64.42857142857143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,75.16666666666667,0,0,0,0,0,0,0,0,1,0,HIGH,0
2458,1,0,0,0,0,1,100.0,0,0,0,1,1,0,FieldServices,PA,1,2023-09-29,2023-09-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2459,0,0,0,1,0,1,960.0,0,0,0,1,1,0,FieldServices,PA,53,2021-04-21,2023-12-04,957,0.9811320754716981,0.9622641509433962,0.9056603773584906,0.8679245283018868,0.8867924528301887,0.0,0.8867924528301887,0.8867924528301887,27.0,18.056603773584907,1,1,0,0,0,0,0,0,1,1,0,0,1,1,18.403846153846153,0,0,0,0,0,0,0,0,1,0,HIGH,0
2483,0,0,0,0,1,1,2500.0,1,0,0,0,0,1,FieldServices,QC,31,2021-08-10,2024-02-27,931,0.967741935483871,0.9354838709677419,0.8387096774193549,0.7741935483870968,0.8064516129032258,0.0,0.8064516129032258,0.8064516129032258,16.0,30.032258064516128,1,1,1,0,0,0,0,0,0,1,0,0,1,1,31.033333333333335,0,0,0,0,0,0,0,0,1,0,HIGH,0
2496,1,0,0,0,0,1,50.0,0,0,0,1,1,0,FieldServices,RI,745,2021-04-08,2024-03-06,1063,0.9986577181208054,0.9973154362416108,0.9932885906040269,0.9906040268456375,0.9919463087248322,0.0,0.9919463087248322,0.9919463087248322,373.0,1.4268456375838927,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.428763440860215,0,0,0,0,0,0,0,0,0,1,HIGH,0
2529,1,0,0,0,0,1,33.0,0,0,0,1,1,0,FieldServices,SC,6,2021-08-16,2022-06-18,306,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,3.5,51.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,61.2,0,0,0,0,0,0,0,0,1,0,HIGH,0
2595,1,0,0,0,0,1,120.0,0,1,0,0,1,0,FieldServices,TN,3,2023-06-01,2023-09-27,118,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.333333333333336,1,1,0,0,0,0,0,0,0,0,0,0,0,0,59.0,1,0,0,0,0,0,0,0,0,0,HIGH,0
2627,1,0,0,0,0,0,4.0,0,0,0,0,1,0,FieldServices,tx,1,2022-01-10,2022-01-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2634,1,0,0,0,0,1,4.0,0,0,0,0,1,0,FieldServices,TX,1,2022-10-10,2022-10-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2691,1,0,0,0,0,0,8.0,0,0,0,0,1,0,FieldServices,TX,1,2022-09-21,2022-09-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2709,1,0,0,0,0,0,11.0,0,0,1,0,1,0,FieldServices,TX,2,2021-09-08,2022-06-23,288,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,144.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,288.0,0,0,0,0,0,0,1,0,0,0,HIGH,0
2719,1,0,0,0,0,1,13.0,0,0,1,0,1,0,FieldServices,TX,1,2023-12-09,2023-12-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2762,1,0,0,0,0,1,40.0,0,0,0,1,1,0,FieldServices,TX,1,2021-08-17,2021-08-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,0,1,HIGH,0
2764,1,0,0,0,0,1,42.0,0,0,0,1,1,0,FieldServices,TX,67,2021-12-09,2024-03-06,818,0.9850746268656716,0.9701492537313433,0.9253731343283582,0.8955223880597015,0.9104477611940298,0.0,0.9104477611940298,0.9104477611940298,34.0,12.208955223880597,1,0,0,0,0,0,0,0,0,0,0,0,1,1,12.393939393939394,0,0,0,0,0,0,0,0,1,0,HIGH,0
2767,0,0,0,0,0,1,50.0,0,0,0,1,1,0,FieldServices,TX,6,2022-01-28,2023-09-06,586,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,3.5,97.66666666666667,1,0,0,0,0,0,0,0,0,0,0,0,1,1,117.2,0,0,0,0,0,0,0,0,1,0,HIGH,0
2789,1,0,0,0,0,0,35.0,0,0,0,1,1,0,FieldServices,TX,1,2023-03-28,2023-03-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2829,1,0,0,0,0,0,4.0,0,0,0,0,1,0,FieldServices,VA,1,2023-04-04,2023-04-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2859,1,0,0,0,0,1,12.0,0,0,0,0,1,0,FieldServices,VA,4,2021-10-13,2022-09-21,343,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,85.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,114.33333333333333,0,0,0,0,0,0,0,0,1,0,HIGH,0
2867,1,0,0,0,0,0,27.0,0,0,0,0,1,0,FieldServices,VA,1,2022-12-07,2022-12-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2901,1,0,0,0,0,1,2.0,0,0,0,0,1,0,FieldServices,WA,1,2023-02-16,2023-02-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH,0
3000,1,0,0,0,0,1,38.0,0,0,0,1,1,0,FieldServices,WI,13,2021-05-26,2024-01-04,953,0.9230769230769231,0.8461538461538461,0.6153846153846154,0.46153846153846156,0.5384615384615384,0.0,0.5384615384615384,0.5384615384615384,7.0,73.3076923076923,1,0,1,0,0,0,0,0,1,1,0,0,1,1,79.41666666666667,0,0,0,0,0,0,0,0,1,0,HIGH,0
3005,0,0,0,0,0,1,64.0,0,0,0,1,1,0,FieldServices,WI,10,2021-12-23,2024-02-28,797,0.9,0.8,0.5,0.3,0.4,0.0,0.4,0.4,5.5,79.7,1,0,0,0,0,0,0,0,1,1,0,0,1,0,88.55555555555556,0,0,0,0,0,0,0,0,1,0,HIGH,0
3023,0,0,0,0,0,1,25.0,0,0,0,0,1,0,FieldServices,WV,1,2021-09-21,2021-09-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
3028,1,0,0,0,0,0,35.0,0,0,0,1,1,0,FieldServices,WY,2,2021-09-07,2022-07-20,316,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,158.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,316.0,0,0,0,0,0,0,1,0,0,0,HIGH,0
1532,1,0,0,0,0,1,75.0,0,0,0,1,0,1,EducationalServices,MB,615,2021-04-08,2024-03-06,1063,0.9983739837398374,0.9967479674796748,0.991869918699187,0.9886178861788618,0.9902439024390244,0.0,0.9902439024390244,0.9902439024390244,308.0,1.7284552845528456,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.731270358306189,0,0,0,0,0,0,0,0,0,1,HIGH,0
2787,1,0,0,0,0,1,35.0,0,0,0,1,1,0,EducationalServices,TX,4,2023-05-15,2023-06-27,43,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,10.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.333333333333334,0,0,0,0,0,0,0,0,1,0,HIGH,0
90,1,0,0,0,0,1,22.0,0,0,1,0,1,0,ConsumerProducts,TX,1,2023-08-24,2023-08-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,1,0,0,0,0,0,0,0,HIGH,1
92,0,0,0,0,0,1,22.0,0,0,0,1,1,0,ConsumerProducts,NJ,18,2021-04-23,2023-09-12,872,0.9444444444444444,0.8888888888888888,0.7222222222222222,0.6111111111111112,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,9.5,48.44444444444444,1,0,0,0,0,0,1,0,0,0,0,0,1,1,51.294117647058826,0,0,0,0,0,0,0,0,1,0,HIGH,1
119,1,0,0,0,0,1,50.0,0,0,0,1,1,0,ConsumerProducts,OR,4,2021-12-04,2023-10-30,695,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,173.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,231.66666666666666,0,0,0,0,0,0,0,0,1,0,HIGH,1
168,1,0,0,0,0,1,45.0,0,0,0,1,1,0,ConsumerProducts,FL,10,2021-06-03,2023-11-08,888,0.9,0.8,0.5,0.3,0.4,0.0,0.4,0.4,5.5,88.8,1,0,0,0,0,0,0,0,0,1,0,0,1,1,98.66666666666667,0,0,0,0,0,0,0,0,1,0,HIGH,1
298,1,0,0,0,0,0,35.0,0,0,0,1,1,0,ConsumerProducts,NH,20,2021-11-18,2023-08-21,641,0.95,0.9,0.75,0.65,0.7,0.0,0.7,0.7,10.5,32.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,33.73684210526316,0,0,0,0,0,0,0,0,1,0,HIGH,1
385,1,0,0,0,0,0,1.0,0,0,0,0,1,0,ConsumerProducts,AL,3,2022-05-24,2024-01-14,600,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,200.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,300.0,0,0,0,0,0,0,1,0,0,0,HIGH,0
508,1,0,0,0,0,0,14585824013270.0,0,0,0,0,0,1,ConsumerProducts,BC,1,2022-09-16,2022-09-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH,0
509,1,0,0,0,0,0,14585824013270.0,0,0,0,0,0,1,ConsumerProducts,BC,1,2021-11-11,2021-11-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
637,1,0,0,0,0,0,4.0,0,0,0,0,1,0,ConsumerProducts,CA,1,2021-11-15,2021-11-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
803,1,0,0,0,0,1,29.0,0,0,1,0,1,0,ConsumerProducts,CA,77,2021-05-13,2021-10-10,150,0.987012987012987,0.974025974025974,0.935064935064935,0.9090909090909091,0.922077922077922,0.0,0.922077922077922,0.922077922077922,39.0,1.948051948051948,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.9736842105263157,0,0,0,0,0,0,0,0,1,0,HIGH,0
945,1,0,0,0,0,1,25.0,0,0,0,0,1,0,ConsumerProducts,DC,1,2021-05-19,2021-05-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2475,1,0,0,0,0,1,50.0,0,0,0,1,0,1,ConsumerProducts,QC,1,2022-08-18,2022-08-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH,0
2885,1,0,0,0,0,1,150.0,0,0,0,1,1,0,ConsumerProducts,VA,57,2021-04-23,2024-03-06,1048,0.9824561403508771,0.9649122807017544,0.9122807017543859,0.8771929824561403,0.8947368421052632,0.0,0.8947368421052632,0.8947368421052632,29.0,18.385964912280702,1,0,0,0,0,0,0,0,0,1,0,0,1,1,18.714285714285715,0,0,0,0,0,0,0,0,0,1,HIGH,0
2946,0,0,1,0,0,1,1.0,0,0,0,0,1,0,ConsumerProducts,WA,50,2021-04-12,2023-07-15,824,0.98,0.96,0.9,0.86,0.88,0.0,0.88,0.88,25.5,16.48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.816326530612244,0,0,0,0,0,0,0,0,1,0,HIGH,0
3011,0,0,0,0,0,1,3.0,0,0,0,0,1,0,ConsumerProducts,WV,3,2021-05-11,2023-03-15,673,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,224.33333333333334,1,0,0,0,0,0,0,0,0,1,0,0,1,0,336.5,0,0,0,0,0,0,0,0,1,0,HIGH,0
27,1,0,0,0,0,1,5.0,0,0,0,0,1,0,Construction,NY,3,2021-05-12,2021-05-17,5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.5,0,0,0,0,0,0,0,0,1,0,LOW,1
77,1,0,0,0,0,0,17.0,0,0,0,1,1,0,Construction,GA,1,2022-06-15,2022-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,1
84,0,0,0,0,0,1,20.0,0,0,0,0,1,0,Construction,OH,3,2022-01-20,2024-02-01,742,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,247.33333333333334,1,0,0,0,0,0,0,0,0,1,0,0,1,0,371.0,0,0,0,0,0,0,0,0,1,0,HIGH,1
86,1,0,0,0,0,1,20.0,0,0,1,0,1,0,Construction,IA,11,2021-04-15,2024-02-16,1037,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.45454545454545453,0.0,0.45454545454545453,0.45454545454545453,6.0,94.27272727272727,1,0,0,0,0,0,0,0,0,1,0,0,1,0,103.7,0,0,0,0,0,0,0,0,1,0,HIGH,1
95,1,0,0,0,0,1,25.0,0,0,1,0,1,0,Construction,TN,3,2022-07-12,2022-07-22,10,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.3333333333333335,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5.0,0,0,0,0,0,0,0,0,1,0,HIGH,1
102,1,0,0,0,0,0,31.0,0,0,0,1,1,0,Construction,PA,1,2024-02-22,2024-02-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,1,0,0,0,0,HIGH,1
110,1,0,0,0,0,1,38.0,0,0,0,1,1,0,Construction,TX,908,2021-04-08,2024-03-06,1063,0.998898678414097,0.9977973568281938,0.9944933920704846,0.9922907488986784,0.9933920704845814,0.0,0.9933920704845814,0.9933920704845814,454.5,1.170704845814978,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1.1719955898566703,0,0,0,0,0,0,0,0,0,1,HIGH,1
112,1,0,0,0,0,0,40.0,0,0,0,1,1,0,Construction,PA,182,2022-01-03,2024-03-05,792,0.9945054945054945,0.989010989010989,0.9725274725274725,0.9615384615384616,0.967032967032967,0.0,0.967032967032967,0.967032967032967,91.5,4.351648351648351,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4.375690607734807,0,0,0,0,0,0,0,0,0,1,HIGH,1
126,1,0,0,0,0,1,50.0,0,0,0,1,1,0,Construction,MI,7,2021-08-18,2024-03-01,926,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,4.0,132.28571428571428,1,0,0,0,1,0,0,0,1,1,0,0,1,0,154.33333333333334,0,0,0,0,0,0,0,0,1,0,HIGH,1
129,0,0,0,0,0,1,84.0,0,0,0,1,1,0,Construction,CA,10,2022-04-05,2023-12-11,615,0.9,0.8,0.5,0.3,0.4,0.0,0.4,0.4,5.5,61.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,68.33333333333333,0,1,0,0,0,0,0,0,0,0,HIGH,1
130,0,0,0,0,0,1,100.0,0,1,0,0,1,0,Construction,CO,30,2021-09-07,2023-09-28,751,0.9666666666666667,0.9333333333333333,0.8333333333333334,0.7666666666666667,0.8,0.0,0.8,0.8,15.5,25.033333333333335,1,1,0,0,0,0,0,1,0,1,0,0,1,0,25.896551724137932,0,0,0,0,0,0,0,0,1,0,HIGH,1
133,1,0,0,0,0,1,100.0,0,1,0,0,1,0,Construction,AK,4,2022-04-27,2023-10-04,525,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,131.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,175.0,0,0,0,0,0,0,0,0,1,0,HIGH,1
134,1,0,0,0,0,1,200.0,0,0,0,1,0,1,Construction,AB,20,2021-10-12,2024-01-03,813,0.95,0.9,0.75,0.65,0.7,0.0,0.7,0.7,10.5,40.65,1,1,0,0,0,1,0,0,0,0,0,0,1,1,42.78947368421053,0,0,0,0,0,0,0,0,1,0,HIGH,1
161,1,0,0,0,0,1,35.0,0,0,0,1,1,0,Construction,FL,1,2023-01-17,2023-01-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,1
164,1,0,0,0,0,1,37.0,0,0,0,1,1,0,Construction,FL,1,2022-04-07,2022-04-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,1
173,1,0,0,0,0,1,61.0,0,0,0,1,1,0,Construction,OH,7,2021-11-10,2023-10-11,700,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,4.0,100.0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,116.66666666666667,0,0,0,0,0,0,0,0,1,0,HIGH,1
176,0,0,0,0,0,1,82.0,0,0,0,1,1,0,Construction,TN,4,2023-04-19,2023-08-22,125,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,31.25,1,0,0,0,0,0,0,0,1,0,0,0,1,0,41.666666666666664,0,0,0,0,0,0,0,0,1,0,HIGH,1
183,1,0,0,0,0,0,75.0,0,0,0,1,1,0,Construction,IL,11,2021-10-27,2023-10-04,707,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.45454545454545453,0.0,0.45454545454545453,0.45454545454545453,6.0,64.27272727272727,1,0,0,0,0,0,0,0,0,0,0,0,1,0,70.7,0,0,0,0,0,0,0,0,1,0,HIGH,1
192,1,0,0,0,0,0,3.0,0,0,1,0,1,0,Construction,OH,1,2022-01-05,2022-01-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,1
200,1,0,0,0,0,1,6.0,0,0,1,0,1,0,Construction,UT,10,2021-09-29,2023-01-06,464,0.9,0.8,0.5,0.3,0.4,0.0,0.4,0.4,5.5,46.4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,51.55555555555556,0,0,0,1,0,0,0,0,0,0,HIGH,1
205,1,0,0,0,0,1,8.0,0,0,1,0,1,0,Construction,VI,4,2022-03-16,2023-06-15,456,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,114.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,152.0,0,0,0,0,0,0,0,0,1,0,HIGH,1
207,1,0,0,0,0,1,9.0,0,0,1,0,1,0,Construction,NJ,13,2021-11-22,2023-09-03,650,0.9230769230769231,0.8461538461538461,0.6153846153846154,0.46153846153846156,0.5384615384615384,0.0,0.5384615384615384,0.5384615384615384,7.0,50.0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,54.166666666666664,0,0,0,0,0,0,0,0,1,0,HIGH,1
214,1,0,0,0,0,1,10.0,0,0,1,0,1,0,Construction,NC,40,2021-06-21,2024-03-01,984,0.975,0.95,0.875,0.825,0.85,0.0,0.85,0.85,20.5,24.6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,25.23076923076923,0,0,0,0,0,0,0,0,1,0,HIGH,1
226,1,0,0,0,0,0,12.0,0,0,1,0,1,0,Construction,AL,2,2021-07-09,2023-12-25,899,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,449.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,899.0,0,0,0,0,0,0,1,0,0,0,HIGH,1
